nomem_encr,gender_ds,age_qt,has_partner_now_fl,actual_number_of_household_children_qt,number_of_household_children_increase_fl,got_first_child_fl,got_married_fl,married_now_fl,actual_civil_status_ds,actual_domestic_situation_ds,actual_dwelling_ds,actual_urban_type_ds,actual_occupation_type_ds,actual_household_gross_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_qt,actual_household_net_monthly_income_med_qt,actual_household_net_monthly_income_std_qt,cf20m130,cf19l130,cf18k130,cf17j130,cf14g130,cf15h130,cf16i130,cf20m031,cf19l031,cf18k031,cf17j031,cf20m028,cf17j028,cf20m029,cf19l029,cf08a178,cf08a179,cf10c166,cf11d186,cf20m129,cf20m456,cf20m457,cf20m458,cf19l472,cf20m203_ds,cf20m204_ds,cf20m202_ds,cf20m251,cf17j398,cf20m245_ds,cf20m248_ds,cf20m249,cf20m387,cf20m384,cd20m024,ca18f023,cd20m083,cf20m005,cf20m009,ch20m219,cf20m007,cf20m008,cf20m011,cf20m012,cf20m013,cf20m014,cf20m015,cf20m016,personality_1,personality_2,personality_3,personality_4,personality_5,cf20m130_isna_fl,cf19l130_isna_fl,cf18k130_isna_fl,cf17j130_isna_fl,cf14g130_isna_fl,cf15h130_isna_fl,cf16i130_isna_fl,cf20m031_isna_fl,cf19l031_isna_fl,cf20m028_isna_fl,cf20m029_isna_fl,cf19l029_isna_fl,cf20m251_isna_fl,cf20m249_isna_fl
707565,female,44.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,4796.44809967718,3500.0,556.5720774520562,3800.0,2826.0,499.2026268366879,,,,,,,,2001.0,2001.0,2001.0,2001.0,,,1999.0,1999.0,,,,2.0,,2001.0,2008.0,,,missing,missing,missing,,14514.3592693581,missing,missing,,,,209000.0,5000.0,182000.0,1947.0,1948.0,0.0,1.0,,1.0,,,,,,-0.41351056654264984,-2.582175802396061,-0.22369675613278694,0.9814708783982831,-0.6353106738828498,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
711008,female,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Moderately urban,Paid employment,2100.0,2100.0,471.08600554867104,1750.0,1750.0,293.0598282390418,0.0,0.0,1.0,,4.0,,,,,,,,,2017.0,2017.0,,,,,2.0,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,125000.0,1962.0,1962.0,0.0,1.0,,1.0,,,,,,0.27927794750708435,-0.5605672077484228,-1.6226826597035875,-0.6638199609291401,-0.9582575467369173,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
714722,female,45.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Takes care of the housekeeping,5982.47711902668,3446.11391341185,1679.3495499015633,4000.0,2250.0,997.5932576417645,,,,,,,,1996.0,1996.0,1996.0,1996.0,,,1993.0,1993.0,,,,2.0,,1999.0,2003.0,,,missing,missing,missing,,113371.567621693,missing,missing,,,,,,,1947.0,1953.0,0.0,1.0,,1.0,,,,,,-0.7615595974430486,0.8666465217034068,0.4796083670378124,-0.6840923976030469,-0.6006393234236351,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
717147,female,30.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,11162.2957456827,5200.0,2268.1262436115226,7050.0,4030.0,1298.9421410951522,2.0,4.0,3.0,0.0,2.0,0.0,3.0,2014.0,2014.0,2014.0,2014.0,,,2008.0,2008.0,,,,2.0,2.0,2015.0,2018.0,,,1.0,4.0,2.0,285.0,0.0,1.0,1.0,,80.0,,,4000.0,,1953.0,1955.0,0.0,1.0,,1.0,,,,,,0.43898437209187824,-0.4601142757227762,0.17100050657200086,-0.686473115107891,1.8119557045791137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
710521,male,37.0,0.0,0.0,0.0,0.0,1.0,1.0,Married,Single,Rental dwelling,Very urban,"Autonomous professional, freelancer, or self-employed",752.459063354557,752.459063354557,203.12713777711423,600.0,600.0,141.02760177055026,0.0,,3.0,5.0,3.0,3.0,5.0,2017.0,,2017.0,,,,2016.0,,,,4.0,,2.0,,,,,missing,missing,missing,,12404.7094685849,missing,missing,,,,,,,1949.0,1950.0,,1.0,,1.0,,,,,,1.2057988071503953,-0.6555716757374938,-0.4316361122788221,-0.27981343515473955,-1.2110769080421417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
730069,male,37.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,3740.56814232491,3979.12656056995,742.9779833102375,2500.0,2750.0,496.90933398211274,,,,2.0,1.0,3.0,0.0,2015.0,2015.0,2015.0,2015.0,,,2007.0,2007.0,,,,1.0,,2012.0,2016.0,,,missing,missing,missing,,,missing,missing,,,,225000.0,,,1950.0,1960.0,0.0,1.0,,1.0,,,,2.0,2.0,0.3707490202460701,-1.4278492983196407,-1.6102465738511789,-0.5595073850034651,-1.908297097494481,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
701596,female,42.0,1.0,3.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,3393.85611182804,3393.85611182804,390.4621878182026,2400.0,2400.0,150.9986695483899,,,,,,,,1995.0,1995.0,1995.0,1995.0,,,1996.0,1996.0,,,,1.0,,,,,,missing,missing,missing,,,missing,missing,,,,,,,1944.0,1951.0,0.0,1.0,,1.0,,,,,,0.5453837438282539,-0.30009078655699584,-1.5672346012904932,-1.208251641743777,-0.9619694427054867,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
711152,male,36.0,0.0,0.0,1.0,1.0,1.0,1.0,Divorced,Single,Rental dwelling,Extremely urban,Paid employment,4400.0,4800.0,1506.9880599640464,2600.0,3200.0,723.9174001375475,,5.0,3.0,3.0,4.0,3.0,5.0,,2018.0,2018.0,,,,,2013.0,4.0,2.0,,3.0,,,,,,missing,missing,missing,,8826.63089746026,missing,missing,,,,,,,1956.0,1960.0,0.0,1.0,,1.0,,,,,,0.6701705057656141,0.21389753556373506,0.22585974887870014,-1.3173138655232177,1.001433691435472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
721243,male,36.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,6825.52989919043,4676.0,756.2965398823601,4441.0,3312.0,548.6509230574322,,,,,1.0,2.0,0.0,2014.0,2014.0,2014.0,2014.0,,,2012.0,2012.0,,,,1.0,,2015.0,2017.0,,,3.0,4.0,missing,,13838.1711219366,1.0,1.0,4.0,393.0,,230000.0,10000.0,,1955.0,1958.0,0.0,1.0,,1.0,,,,,,-1.0575151527051057,-0.18925287413839528,0.5618613978848285,0.9486515702721927,0.5659643424458772,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
717784,female,38.0,0.0,1.0,1.0,1.0,0.0,1.0,Divorced," Single, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,4700.0,6124.0,902.0792605052027,3400.0,4465.0,408.1733767451637,,,,,,1.0,,,2009.0,2009.0,2009.0,,,,2003.0,,,,1.0,,2009.0,2009.0,2016.0,,missing,missing,missing,,,missing,missing,,,,,1500.0,,1955.0,,0.0,1.0,,,,,,1.0,,0.1640944514344411,0.1833464686682586,0.26061178995936657,-0.7027782517008806,1.4314653087897462,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
723147,female,40.0,1.0,2.0,1.0,1.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Very urban,Paid employment,10268.0,8800.0,1183.0047556786965,6490.0,5827.0,580.9688232052847,,,1.0,2.0,,1.0,,2009.0,2009.0,2009.0,2009.0,,,2003.0,2003.0,,,,2.0,,2016.0,2019.0,,,2.0,4.0,3.0,1168.0,,0.0,missing,6.0,968.0,,,17500.0,,1947.0,1951.0,0.0,1.0,,1.0,,,,1.0,2.0,-0.13070193700380422,-0.3825310270654257,-0.9568861417629381,0.5372743466201826,-0.20078645770008494,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
704694,male,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Extremely urban,Paid employment,3030.0,2095.0,1135.4106737763607,2325.0,1644.0,856.0794363857393,,,,,,,,,,,,,,,,3.0,3.0,6.0,,,,,,,missing,missing,missing,,196977.970181947,missing,missing,,,,,,,1954.0,1956.0,0.0,1.0,,1.0,,,,,,-1.627755998799026,0.038961800186112464,-0.14840235424267767,-0.8643269373641611,-1.3255122986859154,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
714354,female,28.0,0.0,3.0,0.0,0.0,0.0,0.0,Never been married," Single, with child(ren)",Self owned dwelling,Not urban,Paid employment,11823.9586920769,6104.0329272545205,1553.9113925380295,8000.0,4050.0,952.2906991867429,10.0,8.0,10.0,10.0,10.0,,7.0,,,,,,,,,3.0,3.0,7.0,,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,,1957.0,0.0,,,1.0,,,,,2.0,-0.6917432415534925,-0.56167401617138,0.4000082391755867,0.15259653498575304,-0.2839194125315321,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710563,female,45.0,1.0,3.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,,,,,,,,,,,,,,2002.0,2002.0,2002.0,2002.0,,,1999.0,1999.0,,,,1.0,,2001.0,2003.0,2007.0,,missing,missing,missing,,,missing,missing,,,,,,,,1949.0,0.0,,,1.0,,,,,2.0,0.20942135800395523,0.07970135195913089,-0.13388858570025367,0.2963761832040708,0.4659564501022829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
704458,male,44.0,1.0,2.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,8400.0,6650.0,1026.8468331552901,5250.0,3850.0,1063.921330832735,,,,,,,,2007.0,,2007.0,2007.0,,,2005.0,,,,,2.0,,2008.0,2011.0,,,missing,missing,missing,,,missing,missing,,,,305000.0,,192000.0,,,0.0,,,,,,,,,-0.5555515953492495,-0.4290699701187438,-0.6932802149934001,-0.0796359657327516,-0.34689215075674723,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
729445,female,39.0,1.0,3.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,9088.0,7656.0,701.2426643055165,5862.0,4500.0,447.1706485755114,,,,,2.0,1.0,,,,,,,,2008.0,2008.0,,,,2.0,,2011.0,2013.0,2016.0,,missing,missing,missing,,,missing,missing,,,,,3000.0,,1951.0,1952.0,0.0,1.0,,1.0,,,,1.0,2.0,0.2319248071664087,-1.2106237675780591,-0.2850331984949802,1.5800537194211084,0.562875312006953,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
700935,male,36.0,1.0,0.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Cost-free dwelling,Not urban,Works or assists in family business,12250.0,6713.0,2274.000899489249,7700.0,4646.0,1428.8651246661486,,,,,,,,,,,,,,,,,,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
730692,female,32.0,0.0,0.0,1.0,1.0,0.0,0.0,Never been married,Single,Rental dwelling,Very urban,Paid employment,5000.0,3224.0,5212.632721980099,3135.0,2323.0,3001.2275672246546,,,,,,,,,,,,,,,,3.0,3.0,,2.0,,2003.0,2005.0,2008.0,,missing,missing,missing,,3019.92268112944,missing,missing,,,,,3500.0,,1958.0,1963.0,0.0,1.0,,1.0,,,,,,-0.8179463563953613,1.261100779506047,0.06205320453357501,-0.10992445167012219,0.012048546058910738,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
704864,female,43.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Moderately urban,Paid employment,7507.30449090454,6184.02759918905,837.3851189976056,4850.0,4100.0,485.5526616823053,,,,,,,,2008.0,2008.0,2008.0,2008.0,,,2005.0,2005.0,,,,1.0,,2010.0,2013.0,,,missing,missing,missing,,,missing,missing,,,,285000.0,,,1949.0,,0.0,1.0,,,,,,2.0,,0.4847530416977551,-0.7702465525164022,0.5381166471560297,0.22226980669599425,-0.8588049260940228,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
712711,male,38.0,0.0,0.0,0.0,0.0,1.0,1.0,Married,Single,Self owned dwelling,Not urban,Paid employment,2800.0,2395.0,132.11512665149607,2040.0,1862.5,84.71645494621544,,1.0,,2.0,3.0,2.0,2.0,,2018.0,,,,,,2015.0,5.0,1.0,,,,,,,,missing,missing,missing,,10360.1360994921,missing,missing,,,,,,,,,0.0,,,,,,,,,0.4583125363466753,-0.1318160434905841,0.48774312618031207,0.48462733582264667,0.14773504217478056,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
724442,female,45.0,1.0,3.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Takes care of the housekeeping,5100.0,4850.0,181.62903666620255,3945.0,3695.0,196.87533117739017,,,,,,,,2001.0,2001.0,2001.0,2001.0,,,1997.0,1997.0,,,,1.0,,2004.0,2006.0,2010.0,,missing,missing,missing,,8072.22379521282,missing,missing,,,,350000.0,12500.0,225000.0,1938.0,1945.0,0.0,1.0,,1.0,,,,,,0.2602928716563984,-0.9873675048054298,0.17633138638903126,0.981748968727204,0.8805456361885751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
719532,female,35.0,1.0,3.0,1.0,1.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Extremely urban,Paid employment,7620.0,6031.0,1089.4050402349062,4416.0,3560.0,721.5846931918642,,,,0.0,,,2.0,,,,,,,2008.0,2008.0,,,,2.0,,2012.0,2014.0,2018.0,,3.0,3.0,3.0,1280.0,1865.06461014089,0.0,missing,8.0,500.0,,,5500.0,,1946.0,1960.0,0.0,1.0,,1.0,,,,,,-0.790683783149444,0.6002003925941946,0.7204324568974659,1.4896418197995374,0.5669090854282813,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
708254,male,42.0,1.0,2.0,1.0,1.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,Paid employment,8800.0,6300.0,1177.4440318267018,5650.0,4300.0,632.2401578107434,,,,,,,,2009.0,2009.0,2009.0,2009.0,,,2007.0,2007.0,,,,2.0,,2012.0,2014.0,,,missing,missing,missing,,9953.49089515834,missing,missing,,,,650000.0,4000.0,372000.0,1945.0,1946.0,0.0,1.0,,1.0,,,,,,-0.901552571203712,0.19051486907383733,-0.6456485116407262,1.1569159566135019,0.7321343924492751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
724029,female,36.0,1.0,2.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,3740.56814232491,3979.12656056995,742.9779833102375,2500.0,2750.0,496.90933398211274,,,,2.0,1.0,0.0,0.0,2015.0,2015.0,2015.0,2015.0,,,2010.0,2010.0,,,,,,2012.0,2016.0,,,missing,missing,missing,,9985.5840590323,missing,missing,,,,,,,1955.0,1962.0,0.0,1.0,,1.0,,,,,,-1.2837941501382504,-1.7848519075121243,0.4523143044147987,-0.23494797772236017,-0.8271670832623876,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
700655,female,31.0,1.0,1.0,1.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,16891.2269496681,11400.0,2517.906604651216,9750.0,6000.0,1784.4930482902132,2.0,1.0,2.0,,5.0,4.0,5.0,,,,,,,,,,,,2.0,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1960.0,1959.0,1.0,1.0,,1.0,,,,,,0.9889629301580152,-0.5382304830770358,-0.14438632629366585,0.03663746532354457,-0.059394900982009634,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
700728,male,45.0,1.0,2.0,1.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,8100.0,6699.0,664.6001912323024,5500.0,4500.0,378.1528430548156,,,,,,,,2009.0,2009.0,2009.0,2009.0,,,2009.0,2009.0,3.0,3.0,,1.0,,2011.0,2013.0,,,missing,missing,missing,,,missing,missing,,,,500000.0,,335000.0,1939.0,,0.0,1.0,,,,,,1.0,,-0.218349298609037,-0.35630467882759187,-0.3410010256823351,-0.08993291454597575,0.07494496692725981,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
706636,male,40.0,0.0,0.0,0.0,0.0,1.0,1.0,Married,Single,Self owned dwelling,Slightly urban,Paid employment,2577.4142108627,2577.4142108627,419.92556383500755,1750.0,1750.0,253.53917394023802,,,,,5.0,,,2020.0,,,,,,2018.0,2018.0,3.0,3.0,8.0,,,,,,,missing,missing,missing,,539.332921301862,missing,missing,,,,,,,1952.0,1952.0,0.0,1.0,,1.0,,,,,,0.41078407726778104,-0.18159532122482522,-1.5056775965616311,-1.1328527526291654,-1.1295544843304453,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
701610,female,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Slightly urban,Paid employment,3225.0,4168.80486751182,766.3397605907284,2400.0,3150.0,550.4599607237042,,,,,10.0,10.0,,,,,,,,,,4.0,2.0,7.0,,,,,,,missing,missing,missing,,0.0,missing,missing,,,,190000.0,2500.0,,1962.0,1962.0,0.0,1.0,,1.0,,,,,,-0.5961560890291426,-0.8459118874154482,-0.33190641733121773,0.07932931894701348,-0.5721390022480141,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
704161,female,46.0,1.0,4.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,"Autonomous professional, freelancer, or self-employed",7856.63705178199,6600.0,987.3165721534684,5332.0,3550.0,592.3271340221581,,,,,,,,1997.0,1997.0,1997.0,1997.0,,,1997.0,1997.0,,,,2.0,,2001.0,2004.0,2007.0,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,-1.4645922954430748,0.913343481174749,0.995818949977106,1.8225479150505621,1.079321859172374,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
709366,male,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Rental dwelling,Moderately urban,Has (partial) work disability,1230.0,1213.0,109.53338004157136,1053.0,929.0,115.6383162993702,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,1.0294536950310265,-1.8473132870502968,-0.8913128366169617,-1.2160410309292367,-2.0548290559691105,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
722386,female,45.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Not urban,Paid employment,6180.0,3850.0,963.3959319772982,3600.0,2250.0,568.1504085788076,,,,,,,,2008.0,,2008.0,2008.0,,,2000.0,,,,,1.0,,2008.0,2010.0,,,missing,missing,missing,,,missing,missing,,,,,,,,1947.0,1.0,,,1.0,,,,,2.0,-0.4891805067559339,0.7838910865602674,-0.0244231734380921,0.4350966787383505,0.20853986722805043,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
712871,male,45.0,1.0,2.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Moderately urban,Paid employment,7728.22598928146,6661.27221995811,1251.4007093985465,5000.0,4400.0,641.4245664408568,,,,,,,,2005.0,2005.0,2005.0,2005.0,,,2001.0,2001.0,,,,1.0,,2006.0,2009.0,,,missing,missing,missing,,,missing,missing,,,,,,,1951.0,1948.0,0.0,1.0,,1.0,,,,1.0,1.0,0.6542847840013688,0.08309449280309494,-0.521411105898628,0.3883268617244661,-0.29401259573424265,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
716289,female,34.0,0.0,0.0,0.0,0.0,1.0,1.0,Divorced,Single,Self owned dwelling,Slightly urban,Paid employment,5000.0,4285.23166114269,1475.82950355683,3200.0,3000.0,999.4947805093768,4.0,,,2.0,,2.0,2.0,,2017.0,2017.0,2017.0,,,,,,,,1.0,2.0,,,,,missing,missing,missing,,,missing,missing,,,,,,,1946.0,1960.0,0.0,2.0,2019.0,1.0,,,,,1.0,-0.5773426724633168,1.5914630008720894,1.1233360346919032,0.42360579613592825,0.701543724216612,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
721546,female,29.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Rental dwelling,Extremely urban,Paid employment,9050.0,0.0,2590.488579438275,6000.0,0.0,1749.30523561197,5.0,7.0,,7.0,10.0,6.0,7.0,,,,,,,2019.0,,3.0,3.0,7.0,,2.0,,,,,missing,missing,missing,,21084.3739295242,missing,missing,,,,,,,1960.0,1961.0,0.0,1.0,,1.0,,,,,,0.08919711911680601,1.394308950045056,1.0474562642468221,1.119818747214266,1.7348316864894746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
713910,female,35.0,1.0,0.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Slightly urban,Paid employment,6600.0,5250.0,570.3947276040083,4480.0,4050.0,252.60333744885594,,,,,,,,,,,,,,2008.0,2008.0,,,,1.0,,,,,,missing,missing,missing,,9073.2870559682,missing,missing,,,,480000.0,6000.0,,1959.0,1960.0,0.0,1.0,,1.0,,,,,,-0.2111570577678673,0.19327139554461073,0.5162975721247526,1.1396946674872777,-0.05621804653241939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
702482,male,43.0,1.0,0.0,0.0,0.0,0.0,1.0,Married,"(Un)married co-habitation, without child(ren)",Self owned dwelling,Very urban,Paid employment,7500.0,6000.0,709.5378452575507,4800.0,4400.0,245.14949846731304,,,,,,,,2013.0,2013.0,2013.0,2013.0,,,2007.0,2007.0,,,,1.0,,2004.0,2012.0,,,missing,missing,missing,,2674.12808219801,missing,missing,,,,,13500.0,,1954.0,1952.0,0.0,1.0,,1.0,,,,,,-1.2492565366715598,0.5037358045963707,-1.2426768924436447,0.757982324443683,0.02753474016193974,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
731039,male,41.0,1.0,1.0,0.0,0.0,0.0,0.0,Never been married,"(Un)married co-habitation, with child(ren)",Rental dwelling,Very urban,Paid employment,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,9.0,,,,,,,missing,missing,missing,,0.0,missing,missing,,,,,,,1949.0,1954.0,0.0,1.0,,1.0,,,,,,-1.7133613995718933,-1.2067303984707511,-1.3062414153407411,0.9682162932559656,-0.19614350878088546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
705581,male,33.0,1.0,1.0,1.0,1.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Slightly urban,Paid employment,8200.0,6400.0,1264.3436064435323,5000.0,4500.0,801.8088308336027,,,,2.0,5.0,3.0,2.0,,,,2015.0,,,,,5.0,2.0,6.0,3.0,,,,,,missing,missing,missing,,51314.2113843719,missing,missing,,,,,,,,,,,,,,,,,,0.2835185527272792,-1.0138605423079465,-1.477788040669146,1.793673899198517,0.9713273902648197,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
726281,male,31.0,0.0,0.0,1.0,1.0,0.0,0.0,Never been married,Single,Rental dwelling,Very urban,Paid employment,,1449.4833052313,410.2458121187779,,1080.0,239.81847974208839,,,,6.0,,,,,,,,,,,,3.0,3.0,,,,,,,,missing,missing,missing,,,missing,missing,,,,,,,,,0.0,,,,,,,,,-0.04258893142603739,-0.06033716452345447,-1.6293130853159001,-1.3959756756156079,-1.3093680890427184,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
712460,female,41.0,0.0,0.0,0.0,0.0,0.0,0.0,Never been married,Single,Self owned dwelling,Very urban,Paid employment,3000.0,2710.0,296.96594100707404,1900.0,1900.0,143.12821454815835,,,,,,,,,,,,,,,,,,6.0,,,,,,,missing,missing,missing,,5977.85279176395,missing,missing,,,,,,,1951.0,1951.0,0.0,1.0,,1.0,,,,,,0.19209275667162587,0.4735008199768198,-0.1704310901729652,-0.15544905470735387,-0.8635767103729519,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
710619,male,44.0,1.0,2.0,0.0,0.0,1.0,1.0,Married,"(Un)married co-habitation, with child(ren)",Self owned dwelling,Not urban,"Autonomous professional, freelancer, or self-employed",2400.0,2400.0,198.86535430071262,1900.0,1900.0,174.4219500644712,,,,,,,,,,,,,,2000.0,2000.0,,,,2.0,,2007.0,2009.0,,,missing,missing,missing,,,missing,missing,,,,,20000.0,,,,0.0,,,1.0,,,,,1.0,-1.9330043542202064,-0.2682204361789348,0.5050951948844532,0.6568657357447505,0.8238088473993557,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
