nomem_encr,actual_household_gross_monthly_income_qt,actual_household_net_monthly_income_qt,actual_household_gross_monthly_income_med_qt,actual_household_gross_monthly_income_std_qt,actual_household_net_monthly_income_std_qt,age_qt,gender_ds,got_married_fl,actual_household_net_monthly_income_med_qt,cf20m130_zero,cf20m130_negative,belbezig_2020_imputed,brutoink_f_2020_imputed,nettoink_f_2020_imputed,burgstat_2020_imputed,oplcat_2020_imputed,partner_2020_imputed,sted_2020_imputed,woning_2020_imputed,woonvorm_2020_imputed,cf20m130_imputed,cf20m129_imputed,cf20m128_imputed,cf20m005_imputed,cf20m008_imputed,cf20m009_imputed,cf20m012_imputed,cf20m014_imputed,cf20m398_imputed,cf20m025_imputed,cf20m028_imputed,cf20m029_imputed,cf20m030_imputed,cf20m031_imputed,cf20m402_imputed,cf20m166_imputed,cf20m185_imputed,cf20m186_imputed,cf20m250_imputed,cf20m251_imputed,cf20m471_imputed,cf20m472_imputed,cf20m486_imputed,cv20l068_imputed,cv20l103_imputed,cv20l125_imputed,cv20l126_imputed,cv20l130_imputed,cs20m180_imputed,cs20m370_imputed,cr20m041_imputed,cr20m093_imputed,cr20m094_imputed,ca20g023_imputed,cd20m024_imputed,ci20m043_imputed,ci20m309_imputed,ch20m219_imputed,year_last_child_imputed,num_children_imputed,cf20m130,cf20m129,cf20m128,cf20m025,cf20m030,cf20m402,cf20m166,ch20m219,migration_background_bg,belbezig_2020,brutoink_f_2020,nettoink_f_2020,burgstat_2020,oplcat_2020,partner_2020,sted_2020,woning_2020,woonvorm_2020,same_sex_ds,personality_1,personality_2,personality_3,personality_4,personality_5,new_child
707571,2481.0,1988.0,2250.0,642.8574694011905,479.6405431468038,31.0,female,1.0,1770.0,2.0,2.0,1.0,2481.0,1988.0,1.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1960.0,,1961.0,,,14700.0587753927,1.0,2013.0,2017.0,1.0,2019.0,1.0,7.0,2.0,2.0,,,2.0,,5.0,0.0,5.0,2.0,3.0,4.0,99.0,5.0,5.0,1.0,4.0,3500.0,220000.0,0.0,5.0,0.0,,0,2.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,2481.0,1988.0,1.0,4.0,0.0,3.0,1.0,1.0,False,1.37622329308269,-2.1844706557886755,-0.889364410475882,0.3924128105968729,-1.2906345159750368,1.0
725695,3299.87581221218,2550.0,2766.99204008017,626.5056895194505,484.114694676253,45.0,female,0.0,2140.0,,,1.0,621.875812212184,500.0,1.0,2.0,1.0,4.0,1.0,3.0,,,2.0,1947.0,,1949.0,,,95155.0,1.0,1996.0,1997.0,1.0,1999.0,1.0,,1.0,1.0,5.0,45.0,2.0,,4.0,0.0,5.0,3.0,2.0,3.0,99.0,3.0,6.0,1.0,1.0,2000.0,225000.0,0.0,1.0,1.0,2004.0,2,,,,1.0,1.0,1.0,,1.0,0.0,1.0,621.875812212184,500.0,1.0,2.0,1.0,4.0,1.0,3.0,False,-1.483798104611048,-0.790194402635935,1.866665635923761,0.0672069421411542,-0.5271837232724225,0.0
707565,4796.44809967718,3800.0,3500.0,556.5720774520562,499.2026268366879,44.0,female,0.0,2826.0,0.0,0.0,1.0,1845.0,1450.0,1.0,4.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0,1947.0,,1948.0,,,14511.0,1.0,1998.0,1999.0,1.0,2001.0,1.0,,1.0,2.0,24.0,578.0,2.0,,1.0,0.0,5.0,1.0,3.0,3.0,99.0,1.0,6.0,1.0,1.0,8000.0,209000.0,0.0,1.0,0.0,2008.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,1845.0,1450.0,1.0,4.0,1.0,5.0,1.0,3.0,False,-0.4135105665426498,-2.582175802396061,-0.2236967561327869,0.9814708783982832,-0.6353106738828498,0.0
711008,2100.0,1750.0,2100.0,471.08600554867104,293.0598282390418,32.0,female,0.0,1750.0,0.0,0.0,1.0,2100.0,1750.0,5.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,1962.0,,1962.0,,,0.0,1.0,2017.0,2017.0,2.0,,1.0,7.0,1.0,2.0,,,2.0,,2.0,0.0,3.0,2.0,4.0,4.0,3.0,7.0,6.0,1.0,4.0,-8.0,,0.0,3.0,0.0,,0,0.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,2100.0,1750.0,5.0,3.0,0.0,3.0,1.0,1.0,False,0.2792779475070843,-0.5605672077484228,-1.6226826597035875,-0.6638199609291401,-0.9582575467369172,1.0
714722,5982.47711902668,4000.0,3446.11391341185,1679.3495499015633,997.5932576417644,45.0,female,0.0,2250.0,,,8.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,,,2.0,1947.0,,1953.0,,,113370.0,1.0,1993.0,1993.0,1.0,1996.0,1.0,,2.0,1.0,,,2.0,,3.0,0.0,5.0,1.0,5.0,4.0,99.0,,5.0,2.0,2.0,-9.0,9999999999.0,0.0,5.0,0.0,2003.0,2,,,,1.0,1.0,1.0,,0.0,101.0,8.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,3.0,False,-0.7615595974430486,0.8666465217034068,0.4796083670378124,-0.6840923976030469,-0.6006393234236351,0.0
717147,11162.2957456827,7050.0,5200.0,2268.1262436115226,1298.9421410951522,30.0,female,1.0,4030.0,2.0,2.0,1.0,4745.29574568268,3000.0,1.0,6.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1953.0,,1955.0,,,0.0,1.0,2007.0,2008.0,1.0,2014.0,1.0,,3.0,2.0,10.0,285.0,2.0,,5.0,0.0,3.0,1.0,2.0,5.0,0.0,7.0,3.0,1.0,1.0,2000.0,,0.0,5.0,0.0,2018.0,2,2.0,2.0,1.0,1.0,1.0,1.0,,0.0,0.0,1.0,4745.29574568268,3000.0,1.0,6.0,1.0,5.0,1.0,3.0,False,0.4389843720918782,-0.4601142757227762,0.1710005065720008,-0.686473115107891,1.8119557045791137,1.0
710521,752.459063354557,600.0,752.459063354557,203.12713777711423,141.02760177055026,37.0,male,1.0,600.0,0.0,0.0,3.0,752.459063354557,600.0,1.0,5.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1949.0,,1950.0,,,8637.0,1.0,2015.0,2016.0,1.0,2017.0,1.0,5.0,1.0,1.0,,,2.0,,2.0,0.0,5.0,1.0,2.0,2.0,99.0,3.0,5.0,2.0,1.0,2000.0,,0.0,5.0,0.0,,0,0.0,2.0,1.0,1.0,1.0,1.0,,,0.0,3.0,752.459063354557,600.0,1.0,5.0,0.0,2.0,2.0,1.0,False,1.2057988071503951,-0.6555716757374938,-0.4316361122788221,-0.2798134351547395,-1.2110769080421415,1.0
730069,3740.56814232491,2500.0,3979.12656056995,742.9779833102375,496.9093339821128,37.0,male,1.0,2750.0,4.0,4.0,1.0,3446.11391341185,2250.0,1.0,5.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1950.0,,1960.0,,17.0,,1.0,2007.0,2007.0,1.0,2015.0,1.0,,1.0,1.0,,187.0,2.0,,4.0,0.0,4.0,1.0,2.0,4.0,99.0,5.0,6.0,1.0,1.0,1500.0,225000.0,0.0,1.0,0.0,2016.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,3446.11391341185,2250.0,1.0,5.0,1.0,4.0,1.0,3.0,False,0.3707490202460701,-1.4278492983196407,-1.6102465738511789,-0.5595073850034651,-1.908297097494481,0.0
701596,3393.85611182804,2400.0,3393.85611182804,390.4621878182026,150.9986695483899,42.0,female,0.0,2400.0,0.0,-2.0,1.0,900.908888043558,700.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1944.0,,1951.0,,,,1.0,1995.0,1996.0,1.0,1995.0,1.0,,3.0,2.0,,,2.0,,3.0,0.0,2.0,2.0,2.0,3.0,99.0,3.0,3.0,2.0,2.0,,,0.0,1.0,0.0,,0,,,2.0,1.0,1.0,1.0,,0.0,102.0,1.0,900.908888043558,700.0,1.0,2.0,1.0,2.0,1.0,3.0,False,0.5453837438282539,-0.3000907865569958,-1.5672346012904932,-1.208251641743777,-0.9619694427054868,0.0
711152,4400.0,2600.0,4800.0,1506.9880599640464,723.9174001375475,36.0,male,1.0,3200.0,4.0,4.0,1.0,4400.0,2600.0,3.0,5.0,0.0,1.0,2.0,1.0,5.0,1.0,3.0,1956.0,,1960.0,,,8816.0,1.0,2009.0,2013.0,1.0,2018.0,1.0,0.0,2.0,2.0,,,2.0,,3.0,0.0,3.0,1.0,3.0,3.0,0.0,5.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,,,,0.0,0.0,0.0,1.0,4400.0,2600.0,3.0,5.0,0.0,1.0,2.0,1.0,False,0.6701705057656141,0.213897535563735,0.2258597488787001,-1.3173138655232175,1.001433691435472,0.0
721243,6825.52989919043,4441.0,4676.0,756.2965398823601,548.6509230574322,36.0,male,1.0,3312.0,10.0,10.0,1.0,4630.27653037841,2898.0,1.0,5.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1955.0,,1958.0,,,13845.0,1.0,2007.0,2012.0,1.0,2014.0,1.0,,1.0,1.0,13.0,480.0,2.0,,2.0,0.0,4.0,1.0,3.0,4.0,0.0,,6.0,1.0,1.0,16000.0,230000.0,0.0,1.0,0.0,2017.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,4630.27653037841,2898.0,1.0,5.0,1.0,3.0,1.0,3.0,False,-1.0575151527051057,-0.1892528741383952,0.5618613978848285,0.9486515702721928,0.5659643424458772,0.0
717784,4700.0,3400.0,6124.0,902.0792605052028,408.1733767451637,38.0,female,0.0,4465.0,1.0,1.0,1.0,4700.0,3400.0,3.0,6.0,0.0,3.0,1.0,4.0,1.0,1.0,2.0,1955.0,,1959.0,2011.0,,1100.0,1.0,2003.0,2003.0,1.0,2009.0,1.0,8.0,2.0,2.0,,1160.0,2.0,,4.0,0.0,3.0,1.0,3.0,4.0,0.0,7.0,6.0,4.0,1.0,1500.0,145000.0,0.0,1.0,0.0,2016.0,3,,,2.0,,,,8.0,0.0,0.0,1.0,4700.0,3400.0,3.0,6.0,0.0,3.0,1.0,4.0,False,0.1640944514344411,0.1833464686682586,0.2606117899593665,-0.7027782517008806,1.4314653087897462,0.0
723147,10268.0,6490.0,8800.0,1183.0047556786965,580.9688232052847,40.0,female,0.0,5827.0,4.0,4.0,1.0,4512.0,3150.0,1.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,1947.0,,1951.0,,7.0,,1.0,1998.0,2003.0,1.0,2009.0,1.0,,1.0,2.0,,1168.0,2.0,,4.0,0.0,3.0,1.0,3.0,4.0,99.0,,6.0,1.0,1.0,17500.0,,0.0,1.0,0.0,2019.0,2,,,3.0,1.0,1.0,1.0,,0.0,0.0,1.0,4512.0,3150.0,1.0,6.0,1.0,2.0,1.0,3.0,False,-0.1307019370038042,-0.3825310270654257,-0.956886141762938,0.5372743466201826,-0.2007864577000849,0.0
704694,3030.0,2325.0,2095.0,1135.410673776361,856.0794363857393,31.0,male,0.0,1644.0,15.0,15.0,1.0,3030.0,2325.0,5.0,6.0,0.0,1.0,2.0,1.0,10.0,2.0,3.0,1954.0,,1956.0,,,77686.0,1.0,2012.0,2015.0,2.0,,1.0,7.0,1.0,1.0,,,2.0,,3.0,0.0,4.0,1.0,2.0,5.0,0.0,7.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,3.0,,,,7.0,0.0,0.0,1.0,3030.0,2325.0,5.0,6.0,0.0,1.0,2.0,1.0,False,-1.627755998799026,0.0389618001861124,-0.1484023542426776,-0.8643269373641611,-1.3255122986859154,0.0
714354,11823.9586920769,8000.0,6104.0329272545205,1553.9113925380295,952.2906991867428,28.0,female,0.0,4050.0,10.0,10.0,1.0,2536.36320561483,1750.0,5.0,6.0,0.0,5.0,1.0,4.0,10.0,2.0,1.0,1957.0,2014.0,1957.0,,,0.0,,,,,,,4.0,,,,,2.0,,,0.0,4.0,1.0,3.0,4.0,0.0,4.0,6.0,4.0,4.0,8000.0,,0.0,5.0,0.0,,0,10.0,2.0,1.0,,,,,0.0,0.0,1.0,2536.36320561483,1750.0,5.0,6.0,0.0,5.0,1.0,4.0,False,-0.6917432415534925,-0.56167401617138,0.4000082391755867,0.152596534985753,-0.2839194125315321,0.0
710563,,,,,,45.0,female,0.0,,,,1.0,0.0,0.0,1.0,5.0,1.0,5.0,1.0,3.0,,,2.0,1948.0,2008.0,1949.0,,,,1.0,1998.0,1999.0,1.0,2002.0,1.0,,2.0,2.0,6.0,0.0,2.0,,3.0,0.0,3.0,2.0,4.0,4.0,1.0,5.0,6.0,1.0,1.0,-8.0,9999999999.0,0.0,1.0,0.0,2007.0,3,,,,1.0,1.0,1.0,,0.0,0.0,1.0,,,1.0,5.0,1.0,5.0,1.0,3.0,False,0.2094213580039552,0.0797013519591308,-0.1338885857002536,0.2963761832040708,0.4659564501022829,0.0
704458,8400.0,5250.0,6650.0,1026.84683315529,1063.921330832735,44.0,male,0.0,3850.0,3.0,3.0,1.0,7700.0,4500.0,1.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1937.0,2010.0,1938.0,2003.0,,,1.0,2004.0,2005.0,1.0,2007.0,1.0,,1.0,2.0,16.0,200.0,2.0,,3.0,0.0,3.0,3.0,2.0,3.0,0.0,3.0,5.0,1.0,1.0,24000.0,305000.0,0.0,1.0,0.0,2011.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,7700.0,4500.0,1.0,6.0,1.0,3.0,1.0,3.0,False,-0.5555515953492495,-0.4290699701187438,-0.6932802149934001,-0.0796359657327516,-0.3468921507567472,0.0
729445,9088.0,5862.0,7656.0,701.2426643055165,447.1706485755114,39.0,female,0.0,4500.0,4.0,4.0,1.0,3769.0,2762.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1951.0,,1952.0,,17.0,,1.0,2006.0,2008.0,2.0,,1.0,,1.0,2.0,,2070.0,2.0,,4.0,0.0,5.0,1.0,4.0,4.0,99.0,7.0,6.0,1.0,1.0,12250.0,650000.0,0.0,1.0,0.0,2016.0,3,,,2.0,1.0,2.0,1.0,,0.0,0.0,1.0,3769.0,2762.0,5.0,6.0,1.0,3.0,1.0,3.0,False,0.2319248071664087,-1.2106237675780591,-0.2850331984949802,1.5800537194211084,0.562875312006953,0.0
700935,12250.0,7700.0,6713.0,2274.000899489249,1428.8651246661486,36.0,male,1.0,4646.0,10.0,10.0,2.0,8000.0,3900.0,1.0,5.0,1.0,5.0,4.0,2.0,10.0,2.0,1.0,1949.0,,1952.0,,,90415.2877559984,1.0,2007.0,2007.0,2.0,,,,2.0,3.0,,,,,,0.0,2.0,2.0,2.0,2.0,,,5.0,3.0,3.0,,,,,,,0,,,,,,,,,0.0,2.0,8000.0,3900.0,1.0,5.0,1.0,5.0,4.0,2.0,False,,,,,,1.0
730692,5000.0,3135.0,3224.0,5212.632721980099,3001.227567224654,32.0,female,0.0,2323.0,7.0,7.0,1.0,5000.0,3135.0,5.0,6.0,0.0,2.0,2.0,1.0,10.0,3.0,2.0,1958.0,,1963.0,,,3058.0,2.0,2016.0,,2.0,,1.0,6.0,1.0,1.0,,,2.0,,,0.0,2.0,1.0,4.0,4.0,2.0,3.0,6.0,1.0,1.0,7500.0,,0.0,5.0,0.0,2008.0,3,,,2.0,2.0,2.0,1.0,,0.0,0.0,1.0,5000.0,3135.0,5.0,6.0,0.0,2.0,2.0,1.0,False,-0.8179463563953613,1.261100779506047,0.062053204533575,-0.1099244516701221,0.0120485460589107,0.0
704864,7507.30449090454,4850.0,6184.02759918905,837.3851189976056,485.5526616823053,43.0,female,0.0,4100.0,2.0,2.0,1.0,2873.28028905916,1950.0,1.0,4.0,1.0,3.0,1.0,2.0,0.0,1.0,2.0,1949.0,,1954.0,2015.0,,82421.9756254362,1.0,2004.0,2005.0,1.0,2008.0,1.0,,2.0,2.0,88.0,637.0,2.0,,3.0,0.0,4.0,1.0,3.0,4.0,0.0,6.0,6.0,1.0,1.0,22000.0,285000.0,0.0,1.0,0.0,2013.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,2873.28028905916,1950.0,1.0,4.0,1.0,3.0,1.0,2.0,False,0.4847530416977551,-0.7702465525164022,0.5381166471560297,0.2222698066959942,-0.8588049260940228,0.0
712711,2800.0,2040.0,2395.0,132.11512665149607,84.71645494621544,38.0,male,1.0,1862.5,2.0,2.0,1.0,2800.0,2040.0,1.0,4.0,0.0,5.0,1.0,1.0,1.0,2.0,1.0,1948.0,,1952.0,,,10355.3816926273,1.0,2014.0,2015.0,1.0,2018.0,1.0,2.0,2.0,2.0,,,2.0,,1.0,0.0,5.0,4.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,2500.0,400000.0,0.0,5.0,0.0,,0,,,,,,,,0.0,0.0,1.0,2800.0,2040.0,1.0,4.0,0.0,5.0,1.0,1.0,False,0.4583125363466753,-0.1318160434905841,0.487743126180312,0.4846273358226466,0.1477350421747805,1.0
724442,5100.0,3945.0,4850.0,181.62903666620252,196.87533117739017,45.0,female,0.0,3695.0,,,8.0,1400.0,1195.0,1.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,2.0,1938.0,,1945.0,,,8054.0,1.0,1995.0,1997.0,1.0,2001.0,1.0,,1.0,1.0,,300.0,2.0,,3.0,0.0,4.0,2.0,4.0,4.0,0.0,6.0,6.0,1.0,1.0,15000.0,350000.0,0.0,1.0,0.0,2010.0,3,,,2.0,1.0,1.0,1.0,,0.0,201.0,8.0,1400.0,1195.0,1.0,5.0,1.0,4.0,1.0,3.0,False,0.2602928716563984,-0.9873675048054298,0.1763313863890312,0.981748968727204,0.8805456361885751,0.0
719532,7620.0,4416.0,6031.0,1089.4050402349062,721.5846931918642,35.0,female,0.0,3560.0,4.0,4.0,1.0,4420.0,2066.0,5.0,5.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1946.0,,1960.0,,,1869.0,1.0,2004.0,2008.0,2.0,2008.0,1.0,,1.0,3.0,11.0,1280.0,2.0,,3.0,0.0,4.0,2.0,5.0,4.0,0.0,6.0,5.0,1.0,1.0,5500.0,,0.0,1.0,0.0,2018.0,3,,,2.0,1.0,2.0,1.0,,0.0,202.0,1.0,4420.0,2066.0,5.0,5.0,1.0,1.0,2.0,3.0,False,-0.790683783149444,0.6002003925941946,0.7204324568974659,1.4896418197995374,0.5669090854282813,0.0
708254,8800.0,5650.0,6300.0,1177.4440318267018,632.2401578107434,42.0,male,0.0,4300.0,5.0,5.0,1.0,4800.0,3150.0,1.0,6.0,1.0,5.0,1.0,3.0,0.0,2.0,2.0,1945.0,,1946.0,,,1262.0,1.0,2005.0,2007.0,1.0,2009.0,1.0,,1.0,1.0,,120.0,2.0,,1.0,0.0,4.0,1.0,4.0,4.0,0.0,7.0,6.0,1.0,1.0,4000.0,650000.0,0.0,1.0,0.0,2014.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,4800.0,3150.0,1.0,6.0,1.0,5.0,1.0,3.0,False,-0.901552571203712,0.1905148690738373,-0.6456485116407262,1.156915956613502,0.7321343924492751,0.0
724029,3740.56814232491,2500.0,3979.12656056995,742.9779833102375,496.9093339821128,36.0,female,1.0,2750.0,5.0,5.0,1.0,294.454228913054,250.0,1.0,3.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,1955.0,,1962.0,,,9985.0,1.0,2007.0,2010.0,1.0,2015.0,1.0,,2.0,1.0,2.0,187.0,2.0,,1.0,0.0,3.0,1.0,2.0,5.0,99.0,2.0,6.0,1.0,1.0,1000.0,,0.0,1.0,0.0,2016.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,294.454228913054,250.0,1.0,3.0,1.0,4.0,1.0,3.0,False,-1.2837941501382504,-1.7848519075121243,0.4523143044147987,-0.2349479777223601,-0.8271670832623876,0.0
700655,16891.2269496681,9750.0,11400.0,2517.906604651216,1784.4930482902132,31.0,female,0.0,6000.0,2.0,2.0,1.0,3391.22694966811,2250.0,5.0,6.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1960.0,,1959.0,,,0.0,2.0,2013.0,,2.0,,1.0,1.0,1.0,1.0,,,2.0,,,0.0,2.0,1.0,4.0,5.0,99.0,4.0,6.0,4.0,4.0,,,0.0,5.0,1.0,,0,2.0,2.0,1.0,,,,1.0,1.0,0.0,1.0,3391.22694966811,2250.0,5.0,6.0,1.0,4.0,1.0,3.0,False,0.9889629301580152,-0.5382304830770358,-0.1443863262936658,0.0366374653235445,-0.0593949009820096,0.0
700728,8100.0,5500.0,6699.0,664.6001912323024,378.1528430548156,45.0,male,0.0,4500.0,1.0,1.0,1.0,4200.0,2750.0,1.0,4.0,1.0,4.0,1.0,3.0,0.0,1.0,2.0,1939.0,,1941.0,2009.0,,0.0,1.0,2008.0,2009.0,1.0,2009.0,1.0,6.0,1.0,1.0,8.0,1350.0,2.0,,3.0,0.0,3.0,3.0,3.0,4.0,0.0,6.0,6.0,1.0,1.0,-9.0,500000.0,0.0,1.0,0.0,2013.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,4200.0,2750.0,1.0,4.0,1.0,4.0,1.0,3.0,False,-0.218349298609037,-0.3563046788275918,-0.3410010256823351,-0.0899329145459757,0.0749449669272598,0.0
706636,2577.4142108627,1750.0,2577.4142108627,419.9255638350076,253.539173940238,40.0,male,1.0,1750.0,5.0,5.0,1.0,2577.4142108627,1750.0,1.0,4.0,0.0,4.0,1.0,1.0,5.0,2.0,2.0,1952.0,,1952.0,,,1731.0,1.0,2014.0,2018.0,1.0,2020.0,1.0,8.0,2.0,2.0,,,2.0,,3.0,0.0,3.0,1.0,3.0,3.0,99.0,6.0,6.0,1.0,4.0,5000.0,9999999999.0,0.0,5.0,0.0,,0,,,2.0,1.0,1.0,1.0,,0.0,201.0,1.0,2577.4142108627,1750.0,1.0,4.0,0.0,4.0,1.0,1.0,False,0.410784077267781,-0.1815953212248252,-1.5056775965616311,-1.1328527526291654,-1.1295544843304453,0.0
701610,3225.0,2400.0,4168.80486751182,766.3397605907284,550.4599607237042,29.0,female,0.0,3150.0,13.0,13.0,1.0,3225.0,2400.0,5.0,5.0,0.0,4.0,1.0,1.0,10.0,2.0,3.0,1962.0,,1962.0,,,0.0,1.0,2013.0,2016.0,2.0,,1.0,6.0,2.0,2.0,,,2.0,,5.0,0.0,3.0,2.0,3.0,4.0,0.0,5.0,6.0,4.0,4.0,-9.0,190000.0,0.0,5.0,0.0,,0,,,3.0,,,,6.0,0.0,0.0,1.0,3225.0,2400.0,5.0,5.0,0.0,4.0,1.0,1.0,False,-0.5961560890291426,-0.8459118874154482,-0.3319064173312177,0.0793293189470134,-0.5721390022480141,0.0
704161,7856.63705178199,5332.0,6600.0,987.3165721534684,592.3271340221581,46.0,female,0.0,3550.0,2.0,2.0,3.0,1000.0,750.0,1.0,3.0,1.0,5.0,1.0,3.0,0.0,1.0,2.0,1934.0,2018.0,1944.0,2007.0,,,1.0,1996.0,1997.0,1.0,1997.0,1.0,,1.0,2.0,8.0,0.0,2.0,,3.0,0.0,3.0,4.0,4.0,2.0,0.0,,2.0,1.0,1.0,3000.0,,0.0,1.0,0.0,2009.0,4,,,,1.0,1.0,1.0,,0.0,0.0,3.0,1000.0,750.0,1.0,3.0,1.0,5.0,1.0,3.0,False,-1.4645922954430748,0.913343481174749,0.995818949977106,1.822547915050562,1.079321859172374,0.0
709366,1230.0,1053.0,1213.0,109.53338004157136,115.6383162993702,33.0,male,0.0,929.0,,,10.0,1230.0,1053.0,5.0,4.0,0.0,3.0,2.0,1.0,,,2.0,,,1963.0,,0.0,,2.0,2009.0,,2.0,,,0.0,4.0,4.0,,,2.0,,,0.0,5.0,3.0,1.0,1.0,99.0,3.0,6.0,4.0,4.0,,,0.0,5.0,0.0,,0,,,2.0,,,,0.0,0.0,202.0,10.0,1230.0,1053.0,5.0,4.0,0.0,3.0,2.0,1.0,False,1.0294536950310265,-1.8473132870502968,-0.8913128366169617,-1.2160410309292369,-2.0548290559691105,0.0
722386,6180.0,3600.0,3850.0,963.3959319772982,568.1504085788076,45.0,female,0.0,2250.0,0.0,0.0,1.0,1200.0,900.0,5.0,4.0,1.0,5.0,1.0,2.0,0.0,1.0,2.0,1943.0,2011.0,1947.0,,12.0,,1.0,1999.0,2000.0,1.0,2008.0,1.0,,2.0,2.0,,288.0,2.0,,2.0,0.0,4.0,2.0,3.0,4.0,0.0,,6.0,1.0,1.0,,,0.0,1.0,1.0,2010.0,2,,,,1.0,1.0,1.0,,1.0,0.0,1.0,1200.0,900.0,5.0,4.0,1.0,5.0,1.0,2.0,False,-0.4891805067559339,0.7838910865602674,-0.0244231734380921,0.4350966787383505,0.2085398672280504,0.0
712871,7728.22598928146,5000.0,6661.27221995811,1251.4007093985465,641.4245664408568,45.0,male,0.0,4400.0,1.0,1.0,1.0,4103.44968102959,2650.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,1951.0,,1948.0,,16.0,,1.0,2000.0,2001.0,1.0,2005.0,1.0,,1.0,2.0,,,2.0,,2.0,0.0,4.0,2.0,3.0,4.0,0.0,6.0,6.0,1.0,1.0,1000.0,250000.0,0.0,1.0,0.0,2009.0,2,,,2.0,1.0,1.0,1.0,,0.0,0.0,1.0,4103.44968102959,2650.0,1.0,5.0,1.0,3.0,1.0,3.0,False,0.6542847840013688,0.0830944928030949,-0.521411105898628,0.3883268617244661,-0.2940125957342426,0.0
716289,5000.0,3200.0,4285.23166114269,1475.82950355683,999.4947805093768,34.0,female,1.0,3000.0,4.0,4.0,1.0,5000.0,3200.0,3.0,5.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,1946.0,2019.0,1960.0,,6.0,,2.0,2015.0,2015.0,1.0,2017.0,1.0,10.0,3.0,1.0,,,2.0,,3.0,0.0,3.0,2.0,4.0,4.0,2.0,,6.0,4.0,4.0,1200.0,325000.0,0.0,5.0,0.0,,0,4.0,2.0,1.0,,,,10.0,0.0,101.0,1.0,5000.0,3200.0,3.0,5.0,0.0,4.0,1.0,1.0,False,-0.5773426724633168,1.5914630008720894,1.1233360346919032,0.4236057961359282,0.701543724216612,1.0
721546,9050.0,6000.0,0.0,2590.488579438275,1749.30523561197,29.0,female,0.0,0.0,5.0,5.0,1.0,4250.0,2800.0,5.0,6.0,1.0,1.0,2.0,2.0,5.0,2.0,1.0,1960.0,,1961.0,,,20106.0,1.0,2018.0,2019.0,2.0,,1.0,3.0,1.0,1.0,,,2.0,,3.0,0.0,4.0,1.0,2.0,5.0,2.0,7.0,6.0,1.0,4.0,,,0.0,5.0,0.0,,0,5.0,2.0,1.0,1.0,2.0,1.0,,0.0,0.0,1.0,4250.0,2800.0,5.0,6.0,1.0,1.0,2.0,2.0,False,0.089197119116806,1.394308950045056,1.047456264246822,1.119818747214266,1.7348316864894746,0.0
713910,6600.0,4480.0,5250.0,570.3947276040083,252.60333744885597,35.0,female,0.0,4050.0,6.0,6.0,1.0,4300.0,2630.0,5.0,6.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,1959.0,,1960.0,,,10231.0,1.0,2006.0,2008.0,2.0,,1.0,,2.0,1.0,,,2.0,,4.0,0.0,3.0,1.0,3.0,4.0,0.0,5.0,6.0,1.0,4.0,12000.0,480000.0,0.0,5.0,0.0,,0,,,2.0,1.0,2.0,1.0,,0.0,0.0,1.0,4300.0,2630.0,5.0,6.0,1.0,4.0,1.0,2.0,False,-0.2111570577678673,0.1932713955446107,0.5162975721247526,1.1396946674872777,-0.0562180465324193,0.0
